Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU,AMD FirePro,Sx300,2x FirePro S9300 X2,AMD,FirePro S9300 X2 (2-Way),Y,Y,17761,5198,3530,8,35,,,,16,150,975,1500,1800,-1100,500,1550,2100,280,600,CrossFire,2.0,95,75,8-pin + 8-pin,0,12.5,12.5,28531,57062.0,1.9787709497206705,3050.0,5933.0,0.013626,0.001814,163.41932899999998,0.011454,0.001259,158.68210100000002,0.035033,0.020975,308.9438200000001,0.030665,0.016769,304.19041000000004,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD FirePro S9300 X2 (2-Way)
GPU,AMD FirePro,Wx100,2x FirePro W5100,AMD,FirePro W5100 (2-Way),Y,,2510,750,556,15,1,,,,8,360,930,1300,1500,1100,1500,1750,1900,147,150,CrossFire,1.5,95,20,,,12.1,12.0,3569,7138.0,1.9639175257731958,6741.0,14724.0,0.005624,0.000815,18.65286790437546,0.005079,0.00071,13.422867904375481,0.009541,0.013541,17.967132095624503,0.008955,0.013144,12.377132095624518,,,,,,,,,299,Prefabs/Generic/GPU,AMD FirePro W5100 (2-Way)
GPU,AMD FirePro,Wx100,2x FirePro W7100,AMD,FirePro W7100 (2-Way),Y,Y,5184,1110,730,15,1,,,,16,340,920,1300,1500,400,1250,1750,2100,257,300,CrossFire,2.0,95,35,6-pin,GTX,12.1,12.0,8435,16870.0,1.9639175257731958,6741.0,14724.0,0.005824,0.000815,45.472867904375484,0.005079,0.00471,40.472867904375484,0.042541,0.013541,49.85713209562449,0.041955,0.013144,44.964713209562454,,,,,,,,,299,Prefabs/GPU/EVGA/EVGA_GeForceGTX1050_Ti_FTW_GAMING,AMD FirePro W7100 (2-Way)
GPU,AMD FirePro,Wx100,2x FirePro W8100,AMD,FirePro W8100 (2-Way),Y,Y,6922,1430,970,15,1,,,,16,-52,824,1400,1700,400,1250,1750,2100,228,440,CrossFire,2.0,95,45,8-pin,GTX,12.1,12.0,10963,21926.0,1.9639175257731958,6741.0,14724.0,0.005824,0.000815,63.40286790437549,0.005079,0.00171,58.31286790437546,0.022541,0.008541,110.2071320956245,0.021555,0.004344,105.20471320956244,,,,,,,,,299,v1_9_0/Prefabs/GPU/GigaByte/GPU_Gigabyte_Radeon_RX_5600_XT_Windforce_OC_6G,AMD FirePro W8100 (2-Way)
GPU,AMD FirePro,Wx100,2x FirePro W9100,AMD,FirePro W9100 (2-Way),Y,Y,8689,1770,1310,15,1,,,,32,160,930,1435,1700,400,1250,1800,2100,272,550,CrossFire,2.0,95,50,8-pin + 6-pin,GTX,12.1,12.0,13865,27730.0,1.9639175257731958,6741.0,14724.0,0.005824,0.000815,80.46286790437546,0.005079,0.00171,75.45286790437547,0.042541,0.019041,111.10713209562448,0.041555,0.015044,106.57471320956243,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD FirePro W9100 (2-Way)
GPU,AMD Radeon Instinct,MAx,2x Radeon Instinct MA100,AMD,Radeon Instinct MA100 (2-Way),Y,Y,28253288,63998,57110,39,60,,,Red,160,1300,1800,2085,2300,750,1575,2100,2400,280,1000,CrossFire,2.0,95,50,8-pin + 8-pin,0,8.0,8.0,45666834,,2.0,24121.0,42671.0,0.142957,179.2225,0.123342,0.131608,174.13250000000005,0.11071,0.149504,839.514,0.098653,0.137751,834.514,,,,,,,,0.136184,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon Instinct MA100 (2-Way)
GPU,AMD Radeon Instinct,MAx,2x Radeon Instinct MA25,AMD,Radeon Instinct MA25 (2-Way),Y,Y,45738,37998,31110,36,90,,,Red,64,1230,1665,1900,2100,430,1315,1850,2200,280,600,CrossFire,2.0,95,45,8-pin + 6-pin,0,8.0,8.0,72655,145310.0,2.0,24121.0,42671.0,0.106184,0.132957,105.7525,0.093342,0.131608,101.05250000000002,0.10071,0.139504,573.3409999999999,0.068653,0.127751,568.3739999999999,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MA25 (2-Way)
GPU,AMD Radeon Instinct,MAx,2x Radeon Instinct MA50,AMD,Radeon Instinct MA50 (2-Way),Y,Y,49224,41998,35110,37,60,,,Red,80,1230,1665,1935,2100,530,1365,1900,2200,280,670,CrossFire,2.0,95,45,8-pin + 6-pin,0,8.0,8.0,78344,156688.0,2.0,24121.0,42671.0,0.106184,0.132957,133.9625,0.093342,0.131608,128.95250000000004,0.10071,0.139504,635.741,0.068653,0.127751,631.1639999999999,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MA50 (2-Way)
GPU,AMD Radeon Instinct,MAx,2x Radeon Instinct MA60,AMD,Radeon Instinct MA60 (2-Way),Y,Y,51918,47998,41110,38,26,,,Red,96,1200,1700,1985,2200,600,1400,1900,2200,280,750,CrossFire,2.0,95,50,8-pin + 6-pin,0,8.0,8.0,82715,165430.0,2.0,24121.0,42671.0,0.126184,0.132957,118.53250000000003,0.113342,0.131608,113.43250000000003,0.10071,0.139504,663.621,0.088653,0.127751,658.624,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MA60 (2-Way)
GPU,AMD Radeon Instinct,MAx,2x Radeon Instinct MA80,AMD,Radeon Instinct MA80 (2-Way),Y,Y,58684,53998,47110,38,70,,,Red,128,1370,1785,2015,2200,630,1465,2000,2300,276,870,CrossFire,2.0,95,50,8-pin + 6-pin,0,8.0,8.0,92444,184888.0,2.0,24121.0,42671.0,0.136184,0.142957,134.3225,0.123342,0.131608,129.31250000000006,0.11071,0.149504,733.194,0.098653,0.137751,727.864,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700XT,AMD Radeon Instinct MA80 (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI100,AMD,Radeon Instinct MI100 (2-Way),Y,Y,42645,31000,19800,35,40,,,Red,64,904,1502,1850,2100,300,1200,1750,2100,280,600,CrossFire,2.0,95,45,8-pin + 8-pin,0,8.0,8.0,69241,138482.0,2.0,24121.0,42671.0,0.086184,0.048957,238.26250000000002,0.083342,0.049608,233.32300000000004,0.07071,0.099504,632.7510000000001,0.068653,0.083751,627.274,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Instinct MI100 (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI100 Duo,AMD,Radeon Instinct MI100 Duo (2-Way),Y,Y,45605,37000,23000,36,10,,,Red,128,900,1550,1950,2200,300,1250,1850,2200,280,1170,CrossFire,2.0,95,65,8-pin + 8-pin,0,8.0,8.0,74082,148164.0,3.5,24121.0,42671.0,0.086184,0.048957,261.2724999999999,0.083342,0.049608,256.28299999999996,0.07071,0.099504,683.621,0.068653,0.083751,678.6139999999999,,,,,,,,,299,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Instinct MI100 Duo (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI25,AMD,Radeon Instinct MI25 (2-Way),Y,Y,16948,4998,4066,24,40,,,,32,800,1500,1950,2200,-496,852,1704,2200,268,600,CrossFire,2.0,95,45,8-pin + 6-pin,0,8.0,8.0,26885,53770.0,2.5,24121.0,42671.0,0.051436,0.098545,8.365829999999994,0.050806,0.092139,4.031794,0.058604,0.106296,158.62226900000007,0.0529969,0.100973,153.61436900000004,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI25 (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI50 16GB,AMD,Radeon Instinct MI50 16GB (2-Way),Y,Y,28016,11998,9700,28,40,,,Yellow,32,892,1746,2300,2600,-100,1000,1675,2100,268,600,CrossFire,2.0,95,45,8-pin + 6-pin,0,8.0,8.0,45059,90118.0,2.5,24121.0,42671.0,0.050516,0.082211,109.74824000000002,0.048012,0.081013,104.71056800000001,0.089179,0.079559,320.39538,0.086742,0.07671,315.3240199999999,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI50 16GB (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI50 32GB,AMD,Radeon Instinct MI50 32GB (2-Way),Y,Y,32218,15998,13700,29,75,,,Yellow,64,760,1730,2325,2700,-100,1000,1725,2100,268,600,CrossFire,2.0,95,45,8-pin + 6-pin,0,8.0,8.0,51968,103936.0,2.5,24121.0,42671.0,0.050516,0.082211,152.57824,0.048012,0.081013,147.68056800000005,0.089179,0.079559,406.20537999999993,0.086742,0.07671,400.82402,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI50 32GB (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI6,AMD,Radeon Instinct MI6 (2-Way),Y,Y,11860,1900,1146,23,50,,,Yellow,16,766,1233,1500,1700,600,1750,2500,2900,268,300,CrossFire,1.0,95,45,,0,8.0,8.0,18853,37706.0,2.85,24121.0,42671.0,0.01285,0.000352,102.14887999999999,0.011422,0.000222,97.05629500000003,0.051136,0.049439,79.46457899999996,0.05947,0.047451,74.439424,,,,,,,,,299,Prefabs/GPU/GigaByte/GigaByte_GTX1030,AMD Radeon Instinct MI6 (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI60,AMD,Radeon Instinct MI60 (2-Way),Y,Y,34029,19100,16700,29,60,,,Yellow,64,800,1800,2400,2800,-200,1000,1785,2200,268,600,CrossFire,2.0,95,45,8-pin + 6-pin,0,8.0,8.0,54946,109892.0,2.0,24121.0,42671.0,0.050516,0.082211,167.15824,0.048012,0.081013,162.51056800000003,0.089179,0.079559,436.16537999999997,0.086742,0.07671,431.1740199999999,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI60 (2-Way)
GPU,AMD Radeon Instinct,MIx,2x Radeon Instinct MI8,AMD,Radeon Instinct MI8 (2-Way),Y,Y,12610,2300,1560,23,75,,,Yellow,8,600,1000,1250,1400,-300,500,1000,1300,268,350,CrossFire,2.0,95,45,6-pin,0,8.0,8.0,20029,40058.0,2.85,24121.0,42671.0,0.023626,0.031814,86.56932899999997,0.021454,0.031259,81.317899,0.098033,0.102375,102.03618000000003,0.094665,0.091769,97.08959000000002,,,,,,,,,299,Prefabs/GPU/EVGA/EVGA_GTX_1060_Gaming_3GB,AMD Radeon Instinct MI8 (2-Way)
GPU,AMD Radeon Pro,Vega II,2x Radeon Pro Vega II,AMD,Radeon Pro Vega II (2-Way),Y,Y,22661,9998,5790,26,75,,PC,Red,64,1140,1720,2050,2300,-488,806,1635,2100,280,550,CrossFire,2.0,100,65,8-pin + 8-pin,GTX,10.2,10.5,36299,72598.0,4.917210060549604,6741.0,14724.0,0.030516,0.022211,156.22176000000005,0.028012,0.021013,151.18943200000004,0.089179,0.079559,231.0353800000001,0.086742,0.07671,225.92402,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon Pro Vega II (2-Way)
GPU,AMD Radeon Pro,Vega II,2x Radeon Pro Vega II Duo,AMD,Radeon Pro Vega II Duo (2-Way),Y,Y,25925,15900,9900,32,75,,PC,Red,128,840,1720,2250,2600,-600,1000,2000,2600,280,950,CrossFire,2.0,100,75,8-pin + 8-pin,,10.2,10.5,41606,83212.0,7.917210060549604,6741.0,14724.0,0.030516,0.022211,184.55176000000006,0.028012,0.021013,179.18943199999998,0.099179,0.079559,263.35538,0.096742,0.07671,258.3240199999999,,,,,,,,,299,Prefabs/GPU/AMD/GPU_AMD_Radeon_VII,AMD Radeon Pro Vega II Duo (2-Way)
GPU,AMD Radeon Pro,W6x00,2x Radeon Pro W6600,AMD,x MSI Radeon Pro W6600 (2-Way),Y,Y,25013,13998,8510,36,50,,PC,RGB,16,2706,2903,3000,3100,600,1750,2500,2900,247,200,CrossFire,2.5,95,45,8-pin,GTX,10.0,10.0,39051,78102.0,1.368231685737879,6741.0,14724.0,0.046054,0.038659,48.78886,0.041238,0.036601,43.43886,0.15178,0.033243,23.917999999999985,0.125149,0.031499,18.914999999999974,,,,,,,,,299,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5500_XT_Gaming_X_8G,AMD x MSI Radeon Pro W6600 (2-Way)
GPU,AMD Radeon Pro,W6x00,2x Radeon Pro W6800,AMD,x MSI Radeon Pro W6800 (2-Way),Y,Y,26605,23998,19710,36,90,,PC,RGB,64,1240,2320,3000,3400,1200,2000,2500,2800,247,500,CrossFire,2.5,95,45,8-pin,GTX,10.0,10.0,41902,83804.0,1.368231685737879,6741.0,14724.0,0.046054,0.038659,81.88885999999998,0.041238,0.036601,76.88495,0.15178,0.033243,129.928,0.125149,0.031499,124.92500000000001,,,,,,,,,299,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5500_XT_Gaming_X_8G,AMD x MSI Radeon Pro W6800 (2-Way)
GPU,AMD Radeon Pro,W6x00,2x Radeon Pro W6800X,AMD,x MSI Radeon Pro W6800X (2-Way),Y,Y,28644,24998,20910,37,40,,PC,RGB,64,650,2075,3000,3500,1000,2000,2650,3000,297,600,CrossFire,2.5,95,45,8-pin + 8-pin,GTX,10.0,10.0,45355,90710.0,1.368231685737879,6741.0,14724.0,0.046054,0.038659,113.56886,0.041238,0.036601,108.55886,0.095078,0.033243,298.198,0.0910149,0.031499,292.67499999999995,,,,,,,,,299,v1_8_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_XT_Gaming_X,AMD x MSI Radeon Pro W6800X (2-Way)
GPU,AMD Radeon Pro,W6x00,2x Radeon Pro W6800X Duo,AMD,x MSI Radeon Pro W6800X Duo (2-Way),Y,Y,37988,30198,25108,37,90,,PC,RGB,128,150,1975,3125,3800,800,2000,2750,3200,254,800,CrossFire,2.5,95,70,8-pin + 6-pin,GTX,10.0,10.0,60734,121468.0,1.368231685737879,6741.0,14724.0,0.046054,0.038659,211.60886000000002,0.041238,0.036601,206.59886000000003,0.070078,0.033243,548.3180000000001,0.0629149,0.030499,543.2750000000004,,,,,,,,,299,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_Evoke_GP_OC,AMD x MSI Radeon Pro W6800X Duo (2-Way)
GPU,AMD Radeon Pro,W6x00,2x Radeon Pro W6900X,AMD,x MSI Radeon Pro W6900X (2-Way),Y,Y,36482,27998,23710,38,20,,PC,RGB,64,800,2150,3000,3500,1000,2000,2650,3000,297,600,CrossFire,2.5,95,65,8-pin + 8-pin,GTX,10.0,10.0,57658,115316.0,1.368231685737879,6741.0,14724.0,0.050054,0.043659,169.89086000000003,0.045238,0.038601,164.79086000000004,0.056178,0.036243,525.9480000000001,0.0485149,0.031499,520.4850000000002,,,,,,,,,299,v1_8_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_XT_Gaming_X,AMD x MSI Radeon Pro W6900X (2-Way)
GPU,AMD Radeon Pro,W6x00,2x Radeon Pro W6900X Duo,AMD,x MSI Radeon Pro W6900X Duo (2-Way),Y,Y,43151,33998,29710,38,60,,PC,RGB,128,200,2050,3250,3900,700,2000,2825,3300,254,900,CrossFire,2.5,95,80,8-pin + 6-pin,GTX,10.0,10.0,68658,137316.0,1.368231685737879,6741.0,14724.0,0.050054,0.043659,241.59085999999996,0.045238,0.038601,236.58085999999997,0.056178,0.036243,664.7680000000008,0.0475149,0.032499,660.2950000000005,,,,,,,,,299,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_Evoke_GP_OC,AMD x MSI Radeon Pro W6900X Duo (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 2100,AMD,Radeon Pro WX 2100 (2-Way),Y,Y,1620,300,110,16,26,,,,4,938,1219,1357,1500,1000,1500,1825,2000,147,70,CrossFire,1.5,90,20,,GTX,12.9,13.0,1981,3962.0,0.0,6741.0,14724.0,0.007928,0.001358,4.505384000000001,0.006675,0.001319,-0.4822160000000002,0.020416,0.001331,2.2072599999999998,0.016964,0.001853,-2.7980500000000013,,,,,,,,,299,Prefabs/Generic/GPU,AMD Radeon Pro WX 2100 (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 3100,AMD,Radeon Pro WX 3100 (2-Way),Y,Y,2290,500,230,16,70,,,,8,938,1219,1365,1500,1000,1500,1825,2000,147,130,CrossFire,1.5,90,20,,GTX,12.9,13.0,3125,6250.0,0.0,6741.0,14724.0,0.007928,0.001358,11.204616000000001,0.006675,0.001319,6.197784000000001,0.020416,0.006331,9.127260000000003,0.016964,0.006153,4.001949999999999,,,,,,,,,299,Prefabs/Generic/GPU,AMD Radeon Pro WX 3100 (2-Way)
GPU,AMD Radeon Pro,WX x200,2x Radeon Pro WX 3200,AMD,Radeon Pro WX 3200 (2-Way),Y,Y,2734,650,150,21,60,,,,8,890,1295,1557,1700,800,1500,1965,2200,147,130,CrossFire,1.5,90,25,,GTX,12.9,13.0,3860,7720.0,0.0,6741.0,14724.0,0.007928,0.007358,6.044616000000003,0.006675,0.007319,1.0377839999999996,0.020416,0.006331,15.887259999999992,0.016964,0.006853,10.88195,,,,,,,,,299,Prefabs/Generic/GPU,AMD Radeon Pro WX 3200 (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 4100,AMD,Radeon Pro WX 4100 (2-Way),Y,Y,3640,800,500,17,20,,,,8,902,1201,1385,1500,900,1500,1850,2100,147,100,CrossFire,1.5,90,20,,GTX,12.9,13.0,5378,10756.0,0.0,6741.0,14724.0,0.007928,0.001358,24.844616,0.006675,0.001319,19.842215999999986,0.022416,0.011331,26.26725999999999,0.018964,0.011853,21.00195,,,,,,,,,299,Prefabs/Generic/GPU,AMD Radeon Pro WX 4100 (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 5100,AMD,Radeon Pro WX 5100 (2-Way),Y,Y,5740,1000,650,17,90,,,,16,672,1086,1350,1500,500,1250,1725,2000,147,150,CrossFire,1.5,90,20,,GTX,12.9,13.0,8836,17672.0,0.0,6741.0,14724.0,0.01285,0.000352,43.00888,0.011422,0.000222,38.08629499999999,0.021136,0.019439,65.345421,0.01947,0.017451,60.360575999999995,,,,,,,,,299,Prefabs/Generic/GPU,AMD Radeon Pro WX 5100 (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 7100,AMD,Radeon Pro WX 7100 (2-Way),Y,Y,7020,1370,770,18,50,,,,16,686,1243,1550,1800,1100,1750,2150,2400,169,260,CrossFire,1.0,90,25,,GTX,12.9,13.0,10852,21704.0,0.0,6741.0,14724.0,0.013601,0.001703,50.31402,0.012,0.001288,45.418352000000006,0.027248,0.03528,79.14563000000001,0.021909,0.003323,73.45007,,,,,,,,,299,Prefabs/GPU/GigaByte/GigaByte_GTX1030,AMD Radeon Pro WX 7100 (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 8100,AMD,Radeon Pro WX 8100 (2-Way),Y,Y,13630,1930,700,19,60,,,Red,16,1200,1500,1690,1800,500,1000,1300,1500,283,460,CrossFire,2.0,90,35,8-pin + 8-pin,GTX,10.9,10.5,21466,42932.0,2.298706420571068,6741.0,14724.0,0.008593,0.015392,108.01885000000001,0.007137,0.012182,103.00918,0.038116,0.086929,121.21024,0.038447,0.084519,116.15593999999999,,,,,,,,,299,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Pro WX 8100 (2-Way)
GPU,AMD Radeon Pro,WX x200,2x Radeon Pro WX 8200,AMD,Radeon Pro WX 8200 (2-Way),Y,Y,13929,2170,990,22,10,,,Red,16,1100,1500,1745,1900,700,1000,1150,1300,283,460,CrossFire,2.0,90,35,8-pin + 8-pin,GTX,10.9,10.5,21958,43916.0,2.898706420571068,6741.0,14724.0,0.008593,0.015392,111.00885000000001,0.007137,0.012182,106.00918,0.038116,0.086929,127.21024,0.038447,0.084519,122.15593999999999,,,,,,,,,299,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Pro WX 8200 (2-Way)
GPU,AMD Radeon Pro,WX x100,2x Radeon Pro WX 9100,AMD,Radeon Pro WX 9100 (2-Way),Y,Y,14875,2998,1798,20,60,,,,32,1100,1500,1750,1900,300,1000,1455,1700,280,460,CrossFire,2.0,90,20,8-pin + 8-pin,GTX,12.9,13.0,23388,46776.0,2.0,6741.0,14724.0,0.011436,0.018545,113.05417,0.008806,0.015139,108.60820599999998,0.008116,0.081929,196.69024,0.006447,0.078119,192.07594000000003,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro WX 9100 (2-Way)
GPU,AMD Radeon Pro,WX x200,2x Radeon Pro WX 9200,AMD,Radeon Pro WX 9200 (2-Way),Y,Y,19025,3000,1710,23,10,,,,32,1300,1650,1875,2000,300,1150,1655,2000,283,500,CrossFire,2.0,95,50,8-pin + 8-pin,GTX,12.9,13.0,29930,59860.0,2.4,6741.0,14724.0,0.012436,0.018545,148.40417,0.008806,0.015139,143.41820600000005,0.048116,0.096929,177.65024,0.048447,0.094519,172.92594000000003,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro WX 9200 (2-Way)
GPU,AMD FirePro,Sx000,4x FirePro S10000,AMD,FirePro S10000 (4-Way),Y,Y,23161,5596,4996,16,1,,,,24,200,950,1415,1700,500,1250,1700,2000,279,1500,CrossFire,2.0,95,45,8-pin,0,12.1,12.0,37462,67432.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,221.3128679043756,0.005079,0.003471,216.17286790437544,0.038541,0.017041,359.45824320662433,0.033555,0.015044,354.4674311895627,,,,,,,,,299,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1060,AMD FirePro S10000 (4-Way)
GPU,AMD FirePro,Sx000,4x FirePro S10000 X2,AMD,FirePro S10000 X2 (4-Way),Y,Y,25671,7196,6356,16,1,,,,48,200,950,1445,1700,500,1250,1730,2000,300,1500,CrossFire,2.0,95,50,8-pin,0,12.1,12.0,41590,74862.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,246.4128679043755,0.005079,0.003471,241.4028679043755,0.068941,0.035041,354.49713209562447,0.062955,0.032044,349.53471320956237,,,,,,,,,299,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1060,AMD FirePro S10000 X2 (4-Way)
GPU,AMD FirePro,Sx000,4x FirePro S7000,AMD,FirePro S7000 (4-Way),Y,Y,7826,2396,1996,16,1,,,,16,200,900,1300,1600,500,1200,1655,1900,168,600,CrossFire,1.0,95,25,,0,12.1,12.0,12276,22097.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,68.44286790437548,0.005079,0.003471,63.00286790437546,0.034541,0.015041,93.30824420662448,0.028555,0.011044,88.87004645456236,,,,,,,,,299,Prefabs/GPU/GigaByte/GigaByte_GTX1030,AMD FirePro S7000 (4-Way)
GPU,AMD FirePro,Sx100,4x FirePro S7150,AMD,FirePro S7150 (4-Way),Y,Y,8350,2796,2156,16,1,,,,16,340,920,1300,1500,600,1250,1655,1900,168,600,CrossFire,2.0,95,40,6-pin,0,12.1,12.0,13168,23703.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,73.38286790437546,0.005079,0.003471,68.31286790437551,0.045541,0.020041,85.4219774216245,0.041555,0.015044,80.42182432056237,,,,,,,,,299,Prefabs/GPU/EVGA/EVGA_GTX_1060_Gaming_3GB,AMD FirePro S7150 (4-Way)
GPU,AMD FirePro,Sx100,4x FirePro S7150 X2,AMD,FirePro S7150 X2 (4-Way),Y,Y,17841,4796,3724,16,1,,,,32,300,1050,1500,1800,600,1250,1655,1900,267,1060,CrossFire,2.0,95,50,8-pin,0,12.1,12.0,28742,51736.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,167.53286790437554,0.005079,0.003471,162.54286790437547,0.065541,0.028541,217.46324420662447,0.060555,0.026544,212.4633382525625,,,,,,,,,299,Prefabs/GPU/EVGA/EVGA_GTX_1060_FTW2_Gaming,AMD FirePro S7150 X2 (4-Way)
GPU,AMD FirePro,Sx000,4x FirePro S9000,AMD,FirePro S9000 (4-Way),Y,Y,12390,3196,2796,16,1,,,,24,200,900,1300,1600,950,1375,1655,1800,279,900,CrossFire,2.0,95,30,8-pin,0,12.1,12.0,19866,35759.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,113.41286790437547,0.005079,0.003471,109.15286790437543,0.038541,0.015041,170.4430172506245,0.033555,0.011044,165.4058243205624,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_Radeon_RX590_8G_OC,AMD FirePro S9000 (4-Way)
GPU,AMD FirePro,Sx000,4x FirePro S9010,AMD,FirePro S9010 (4-Way),Y,Y,11399,3196,2796,16,1,,,,12,200,800,1150,1400,900,1250,1455,1600,279,800,CrossFire,2.0,95,20,8-pin,0,12.1,12.0,18164,32696.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,104.56286790437545,0.005079,0.003471,99.30286790437546,0.038541,0.015041,156.6693532066245,0.033555,0.011044,152.23071452856237,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_Radeon_RX590_8G_OC,AMD FirePro S9010 (4-Way)
GPU,AMD FirePro,Sx000,4x FirePro S9050,AMD,FirePro S9050 (4-Way),Y,Y,13060,4396,3756,16,1,,,,48,200,900,1360,1600,850,1375,1700,1900,279,900,CrossFire,2.0,95,30,8-pin,0,12.1,12.0,20902,37624.0,1.9639175257731958,2147.0,4346.0,0.005824,0.003815,120.11286790437548,0.005079,0.003471,115.11286790437546,0.050541,0.033541,144.53924320662446,0.047555,0.029544,139.63476496756232,,,,,,,,,299,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_Radeon_RX590_8G_OC,AMD FirePro S9050 (4-Way)
